"GO.ID","Term","Annotated","Significant","Expected","classicFisher","q_value"
"GO:0046777","protein autophosphorylation",320,250,174.61,1e-18,6.42934782608696e-18
"GO:0042537","benzene-containing compound metabolic pr...",445,332,242.81,1.2e-18,7.70126582278481e-18
"GO:0018958","phenol-containing compound metabolic pro...",395,299,215.53,1.8e-18,1.15310469314079e-17
"GO:0019438","aromatic compound biosynthetic process",8534,4999,4656.55,2.1e-18,1.34286486486486e-17
"GO:0009832","plant-type cell wall biogenesis",380,289,207.35,2.2e-18,1.40428057553957e-17
"GO:0018193","peptidyl-amino acid modification",1073,723,585.48,2.4e-18,1.5291921005386e-17
"GO:0016569","covalent chromatin modification",905,620,493.81,2.8e-18,1.78086021505376e-17
"GO:0009697","salicylic acid biosynthetic process",302,237,164.79,2.9e-18,1.84116279069767e-17
"GO:0048528","post-embryonic root development",314,245,171.33,3e-18,1.90125e-17
"GO:0010167","response to nitrate",387,293,211.17,3.9e-18,2.4672192513369e-17
"GO:0006879","cellular iron ion homeostasis",239,194,130.41,4e-18,2.52597864768683e-17
"GO:0010200","response to chitin",703,494,383.59,5.2e-18,3.27793960923623e-17
"GO:0016109","tetraterpenoid biosynthetic process",150,131,81.85,6.1e-18,3.83166371681416e-17
"GO:0016117","carotenoid biosynthetic process",150,131,81.85,6.1e-18,3.83166371681416e-17
"GO:0048585","negative regulation of response to stimu...",846,582,461.62,8.1e-18,5.07895759717315e-17
"GO:0006401","RNA catabolic process",326,252,177.88,8.7e-18,5.44555555555556e-17
"GO:0016125","sterol metabolic process",311,242,169.7,8.9e-18,5.56093309859155e-17
"GO:0007015","actin filament organization",273,216,148.96,1.6e-17,9.97961335676626e-17
"GO:0006807","nitrogen compound metabolic process",21415,12045,11685.04,1.8e-17,1.11877408056042e-16
"GO:0044743","protein transmembrane import into intrac...",294,230,160.42,1.8e-17,1.11877408056042e-16
"GO:0032504","multicellular organism reproduction",774,536,422.33,2.2e-17,1.36024390243902e-16
"GO:0042157","lipoprotein metabolic process",464,341,253.18,2.2e-17,1.36024390243902e-16
"GO:0003002","regionalization",544,392,296.83,2.2e-17,1.36024390243902e-16
"GO:0006487","protein N-linked glycosylation",165,141,90.03,2.4e-17,1.48132173913043e-16
"GO:0000966","RNA 5'-end processing",112,102,61.11,3.2e-17,1.97166666666667e-16
"GO:0048522","positive regulation of cellular process",2734,1699,1491.8,3.6e-17,2.21044982698962e-16
"GO:0010106","cellular response to iron ion starvation",198,164,108.04,3.6e-17,2.21044982698962e-16
"GO:0048467","gynoecium development",397,297,216.62,4.2e-17,2.57440414507772e-16
"GO:0016246","RNA interference",232,187,126.59,6.6e-17,4.03851724137931e-16
"GO:0009640","photomorphogenesis",364,275,198.62,6.7e-17,4.09265060240964e-16
"GO:0007292","female gamete generation",209,171,114.04,8.5e-17,5.18324742268041e-16
"GO:0048440","carpel development",369,278,201.34,8.6e-17,5.23523156089194e-16
"GO:0016126","sterol biosynthetic process",268,211,146.23,1e-16,6.07705479452055e-16
"GO:0009914","hormone transport",280,219,152.78,1.1e-16,6.67333333333333e-16
"GO:0016311","dephosphorylation",819,561,446.89,1.2e-16,7.25519591141397e-16
"GO:0009862","systemic acquired resistance, salicylic ...",405,301,220.99,1.2e-16,7.25519591141397e-16
"GO:0023052","signaling",6481,3830,3536.34,1.3e-16,7.81983050847458e-16
"GO:0051169","nuclear transport",330,252,180.06,1.3e-16,7.81983050847458e-16
"GO:0015931","nucleobase-containing compound transport",359,271,195.89,1.3e-16,7.81983050847458e-16
"GO:0010090","trichome morphogenesis",255,202,139.14,1.4e-16,8.40710659898477e-16
"GO:0009696","salicylic acid metabolic process",353,267,192.61,1.5e-16,8.96212121212121e-16
"GO:0048609","multicellular organismal reproductive pr...",719,499,392.32,1.5e-16,8.96212121212121e-16
"GO:0009933","meristem structural organization",393,293,214.44,1.5e-16,8.96212121212121e-16
"GO:0016570","histone modification",789,542,430.52,1.7e-16,1.014e-15
"GO:0043069","negative regulation of programmed cell d...",401,298,218.8,1.8e-16,1.07184563758389e-15
"GO:0042744","hydrogen peroxide catabolic process",254,201,138.59,2e-16,1.18894472361809e-15
"GO:0062197","cellular response to chemical stress",392,292,213.89,2.1e-16,1.24630434782609e-15
"GO:0048527","lateral root development",290,225,158.24,2.3e-16,1.36045e-15
"GO:0048511","rhythmic process",287,223,156.6,2.3e-16,1.36045e-15
"GO:0046034","ATP metabolic process",950,640,518.36,2.4e-16,1.41723793677205e-15
"GO:0042180","cellular ketone metabolic process",1011,677,551.65,2.5e-16,1.47383720930233e-15
"GO:0006913","nucleocytoplasmic transport",328,250,178.97,2.6e-16,1.53024875621891e-15
"GO:0048523","negative regulation of cellular process",2514,1565,1371.76,3.1e-16,1.82150662251656e-15
"GO:0010026","trichome differentiation",298,230,162.6,3.2e-16,1.87715702479339e-15
"GO:0016226","iron-sulfur cluster assembly",152,130,82.94,3.6e-16,2.10484349258649e-15
"GO:0031163","metallo-sulfur cluster assembly",152,130,82.94,3.6e-16,2.10484349258649e-15
"GO:0009561","megagametogenesis",246,195,134.23,4.1e-16,2.39324013157895e-15
"GO:0006606","protein import into nucleus",148,127,80.76,4.5e-16,2.62241379310345e-15
"GO:0010310","regulation of hydrogen peroxide metaboli...",279,217,152.24,4.7e-16,2.73447540983607e-15
"GO:0034976","response to endoplasmic reticulum stress",626,439,341.58,6.4e-16,3.71137254901961e-15
"GO:0006325","chromatin organization",1392,904,759.54,6.4e-16,3.71137254901961e-15
"GO:0071806","protein transmembrane transport",348,262,189.89,7.6e-16,4.40006525285481e-15
"GO:0009737","response to abscisic acid",1398,907,762.81,8.3e-16,4.79750814332248e-15
"GO:0034504","protein localization to nucleus",157,133,85.67,8.6e-16,4.96282926829268e-15
"GO:0048532","anatomical structure arrangement",410,302,223.72,8.7e-16,5.01238636363636e-15
"GO:0016458","gene silencing",571,404,311.56,9.7e-16,5.57946515397083e-15
"GO:0042542","response to hydrogen peroxide",506,363,276.1,1e-15,5.73344103392569e-15
"GO:0060548","negative regulation of cell death",429,314,234.08,1e-15,5.73344103392569e-15
"GO:0030036","actin cytoskeleton organization",332,251,181.15,1.3e-15,7.42946859903382e-15
"GO:0071398","cellular response to fatty acid",594,418,324.11,1.3e-15,7.42946859903382e-15
"GO:0009057","macromolecule catabolic process",2358,1470,1286.64,1.4e-15,7.98810289389067e-15
"GO:0071395","cellular response to jasmonic acid stimu...",593,417,323.57,1.7e-15,9.68426966292135e-15
"GO:0015706","nitrate transport",382,283,208.44,2e-15,1.13386581469649e-14
"GO:0010087","phloem or xylem histogenesis",263,205,143.51,2e-15,1.13386581469649e-14
"GO:0060918","auxin transport",263,205,143.51,2e-15,1.13386581469649e-14
"GO:0006402","mRNA catabolic process",289,222,157.69,2.7e-15,1.52827751196172e-14
"GO:0034285","response to disaccharide",341,256,186.07,2.9e-15,1.63886942675159e-14
"GO:0000278","mitotic cell cycle",779,531,425.06,3.3e-15,1.859e-14
"GO:0090351","seedling development",480,345,261.91,3.3e-15,1.859e-14
"GO:0009595","detection of biotic stimulus",174,144,94.94,3.4e-15,1.91229793977813e-14
"GO:0009867","jasmonic acid mediated signaling pathway",590,414,321.93,3.7e-15,2.07773734177215e-14
"GO:0006833","water transport",279,215,152.24,4e-15,2.2355905511811e-14
"GO:0042044","fluid transport",279,215,152.24,4e-15,2.2355905511811e-14
"GO:1902531","regulation of intracellular signal trans...",209,168,114.04,4e-15,2.2355905511811e-14
"GO:0007623","circadian rhythm",267,207,145.69,4.1e-15,2.28787735849057e-14
"GO:0010114","response to red light",196,159,106.95,4.5e-15,2.50714285714286e-14
"GO:0044106","cellular amine metabolic process",557,393,303.93,4.8e-15,2.67009404388715e-14
"GO:0009615","response to virus",284,218,154.96,5.4e-15,2.99915492957746e-14
"GO:0035195","gene silencing by miRNA",189,154,103.13,5.8e-15,3.21628125e-14
"GO:0009744","response to sucrose",336,252,183.34,5.9e-15,3.26663026521061e-14
"GO:0006766","vitamin metabolic process",211,169,115.13,6.2e-15,3.42738317757009e-14
"GO:0031048","heterochromatin assembly by small RNA",149,126,81.3,6.5e-15,3.58763608087092e-14
"GO:0009734","auxin-activated signaling pathway",318,240,173.52,7.6e-15,4.18826086956522e-14
"GO:0009893","positive regulation of metabolic process",1921,1210,1048.19,8.3e-15,4.56693023255814e-14
"GO:0065009","regulation of molecular function",1542,987,841.39,8.7e-15,4.77961300309598e-14
"GO:0120178","steroid hormone biosynthetic process",210,168,114.59,9.1e-15,4.99163833075734e-14
"GO:0006261","DNA-dependent DNA replication",326,245,177.88,9.3e-15,5.09347222222222e-14
"GO:0009606","tropism",288,220,157.15,1e-14,5.46841294298921e-14
"GO:0009560","embryo sac egg cell differentiation",158,132,86.21,1.1e-14,5.99677419354839e-14
"GO:0045017","glycerolipid biosynthetic process",354,263,193.16,1.1e-14,5.99677419354839e-14
"GO:0006839","mitochondrial transport",243,190,132.59,1.2e-14,6.5319018404908e-14
"GO:0030029","actin filament-based process",423,307,230.81,1.4e-14,7.60888208269525e-14
"GO:0046390","ribose phosphate biosynthetic process",509,361,277.73,1.9e-14,1.02948091603053e-13
"GO:0016556","mRNA modification",292,222,159.33,1.9e-14,1.02948091603053e-13
"GO:0016132","brassinosteroid biosynthetic process",208,166,113.49,2e-14,1.08201219512195e-13
"GO:0046474","glycerophospholipid biosynthetic process",306,231,166.97,2.3e-14,1.2424200913242e-13
"GO:0051790","short-chain fatty acid biosynthetic proc...",99,89,54.02,2.4e-14,1.29250379362671e-13
"GO:0009260","ribonucleotide biosynthetic process",508,360,277.19,2.4e-14,1.29250379362671e-13
"GO:0062012","regulation of small molecule metabolic p...",238,186,129.86,2.5e-14,1.34025679758308e-13
"GO:0009926","auxin polar transport",247,192,134.77,2.5e-14,1.34025679758308e-13
"GO:0016138","glycoside biosynthetic process",247,192,134.77,2.5e-14,1.34025679758308e-13
"GO:0044265","cellular macromolecule catabolic process",1822,1149,994.17,2.6e-14,1.39176470588235e-13
"GO:0010051","xylem and phloem pattern formation",213,169,116.22,3.1e-14,1.65691265060241e-13
"GO:0000041","transition metal ion transport",450,323,245.54,3.4e-14,1.81452631578947e-13
"GO:0034614","cellular response to reactive oxygen spe...",278,212,151.69,4.3e-14,2.2913963963964e-13
"GO:0035196","production of miRNAs involved in gene si...",171,140,93.31,4.7e-14,2.50079460269865e-13
"GO:0016129","phytosteroid biosynthetic process",218,172,118.95,4.8e-14,2.55017964071856e-13
"GO:0009620","response to fungus",1075,705,586.57,5.7e-14,3.02381165919283e-13
"GO:0009309","amine biosynthetic process",280,213,152.78,5.9e-14,3.12523880597015e-13
"GO:0044703","multi-organism reproductive process",662,454,361.22,7.4e-14,3.91394932935917e-13
"GO:0009059","macromolecule biosynthetic process",10174,5859,5551.41,7.7e-14,4.0665625e-13
"GO:0042445","hormone metabolic process",731,496,398.87,9.1e-14,4.7916765578635e-13
"GO:0016441","posttranscriptional gene silencing",364,267,198.62,9.1e-14,4.7916765578635e-13
"GO:0009629","response to gravity",261,200,142.41,9.7e-14,5.10004444444444e-13
"GO:0000904","cell morphogenesis involved in different...",764,516,416.87,9.9e-14,5.1975e-13
"GO:0033865","nucleoside bisphosphate metabolic proces...",255,196,139.14,1e-13,5.22680412371134e-13
"GO:0033875","ribonucleoside bisphosphate metabolic pr...",255,196,139.14,1e-13,5.22680412371134e-13
"GO:0034032","purine nucleoside bisphosphate metabolic...",255,196,139.14,1e-13,5.22680412371134e-13
"GO:0031503","protein-containing complex localization",159,131,86.76,1.2e-13,6.26294117647059e-13
"GO:0010605","negative regulation of macromolecule met...",2035,1269,1110.39,1.3e-13,6.77488986784141e-13
"GO:0007005","mitochondrion organization",306,229,166.97,1.5e-13,7.78289473684211e-13
"GO:0051607","defense response to virus",230,179,125.5,1.5e-13,7.78289473684211e-13
"GO:0140546","defense response to symbiont",230,179,125.5,1.5e-13,7.78289473684211e-13
"GO:0001101","response to acid chemical",942,623,514,1.6e-13,8.28963503649635e-13
"GO:1901360","organic cyclic compound metabolic proces...",14852,8430,8103.95,1.7e-13,8.79489795918367e-13
"GO:0007276","gamete generation",359,263,195.89,1.8e-13,9.28517441860465e-13
"GO:0006611","protein export from nucleus",158,130,86.21,1.8e-13,9.28517441860465e-13
"GO:0031325","positive regulation of cellular metaboli...",1739,1095,948.88,1.9e-13,9.78679245283019e-13
"GO:0006636","unsaturated fatty acid biosynthetic proc...",124,106,67.66,2.1e-13,1.07856729377713e-12
"GO:0006816","calcium ion transport",244,188,133.14,2.1e-13,1.07856729377713e-12
"GO:0051170","import into nucleus",164,134,89.49,2.2e-13,1.12829479768786e-12
"GO:0034599","cellular response to oxidative stress",330,244,180.06,2.4e-13,1.22909090909091e-12
"GO:0006397","mRNA processing",586,405,319.75,2.8e-13,1.43187319884726e-12
"GO:0010014","meristem initiation",281,212,153.33,2.9e-13,1.47875e-12
"GO:1901606","alpha-amino acid catabolic process",281,212,153.33,2.9e-13,1.47875e-12
"GO:0009073","aromatic amino acid family biosynthetic ...",116,100,63.3,3.2e-13,1.62938307030129e-12
"GO:0031348","negative regulation of defense response",506,355,276.1,3.4e-13,1.72873925501433e-12
"GO:0051273","beta-glucan metabolic process",387,280,211.17,3.6e-13,1.82781115879828e-12
"GO:0009845","seed germination",460,326,251,4e-13,2.028e-12
"GO:0009648","photoperiodism",317,235,172.97,4.1e-13,2.07573466476462e-12
"GO:0043473","pigmentation",215,168,117.31,4.5e-13,2.275e-12
"GO:0006470","protein dephosphorylation",531,370,289.74,5e-13,2.52418207681366e-12
"GO:0006338","chromatin remodeling",322,238,175.7,5.1e-13,2.57100852272727e-12
"GO:0048508","embryonic meristem development",85,77,46.38,5.2e-13,2.61770212765957e-12
"GO:0071365","cellular response to auxin stimulus",347,254,189.34,5.3e-13,2.66426345609065e-12
"GO:0070925","organelle assembly",282,212,153.87,5.4e-13,2.71069306930693e-12
"GO:0071166","ribonucleoprotein complex localization",145,120,79.12,6.8e-13,3.40383638928068e-12
"GO:0071426","ribonucleoprotein complex export from nu...",145,120,79.12,6.8e-13,3.40383638928068e-12
"GO:0031109","microtubule polymerization or depolymeri...",180,144,98.22,7.3e-13,3.64897183098592e-12
"GO:0046471","phosphatidylglycerol metabolic process",107,93,58.38,7.5e-13,3.74367088607595e-12
"GO:0015849","organic acid transport",626,428,341.58,7.8e-13,3.88794943820225e-12
"GO:0009825","multidimensional cell growth",204,160,111.31,9.2e-13,4.57935483870968e-12
"GO:0044237","cellular metabolic process",26871,14903,14662.09,9.7e-13,4.82147058823529e-12
"GO:0006897","endocytosis",378,273,206.25,1e-12,4.95670391061452e-12
"GO:0034645","cellular macromolecule biosynthetic proc...",9612,5533,5244.76,1e-12,4.95670391061452e-12
"GO:0034401","chromatin organization involved in regul...",405,290,220.99,1.1e-12,5.44476987447699e-12
"GO:0006655","phosphatidylglycerol biosynthetic proces...",106,92,57.84,1.2e-12,5.93147632311978e-12
"GO:0008283","cell population proliferation",556,384,303.38,1.3e-12,6.41682892906815e-12
"GO:0006275","regulation of DNA replication",169,136,92.21,1.4e-12,6.88171745152355e-12
"GO:0070828","heterochromatin organization",259,196,141.32,1.4e-12,6.88171745152355e-12
"GO:0051321","meiotic cell cycle",574,395,313.2,1.4e-12,6.88171745152355e-12
"GO:0046459","short-chain fatty acid metabolic process",116,99,63.3,1.6e-12,7.85394190871369e-12
"GO:0048518","positive regulation of biological proces...",3707,2221,2022.71,1.7e-12,8.33328729281768e-12
"GO:0006405","RNA export from nucleus",162,131,88.39,1.8e-12,8.775e-12
"GO:0007020","microtubule nucleation",162,131,88.39,1.8e-12,8.775e-12
"GO:1901068","guanosine-containing compound metabolic ...",162,131,88.39,1.8e-12,8.775e-12
"GO:0009063","cellular amino acid catabolic process",315,232,171.88,1.8e-12,8.775e-12
"GO:0006354","DNA-templated transcription, elongation",165,133,90.03,1.9e-12,9.24979423868313e-12
"GO:0009630","gravitropism",252,191,137.5,2.1e-12,1.02094520547945e-11
"GO:0009636","response to toxic substance",670,453,365.58,2.5e-12,1.21209016393443e-11
"GO:0018130","heterocycle biosynthetic process",8118,4698,4429.56,2.5e-12,1.21209016393443e-11
"GO:0018205","peptidyl-lysine modification",792,527,432.15,2.6e-12,1.25885402455662e-11
"GO:0044728","DNA methylation or demethylation",222,171,121.13,2.7e-12,1.30549046321526e-11
"GO:0009310","amine catabolic process",210,163,114.59,2.8e-12,1.352e-11
"GO:0046785","microtubule polymerization",167,134,91.12,3e-12,1.44660326086957e-11
"GO:1903046","meiotic cell cycle process",500,348,272.82,3.1e-12,1.49279511533243e-11
"GO:0016131","brassinosteroid metabolic process",239,182,130.41,3.3e-12,1.5869512195122e-11
"GO:0098869","cellular oxidant detoxification",236,180,128.77,3.4e-12,1.63282814614344e-11
"GO:0070301","cellular response to hydrogen peroxide",224,172,122.22,3.7e-12,1.7745e-11
"GO:0006084","acetyl-CoA metabolic process",218,168,118.95,3.8e-12,1.82e-11
"GO:0009699","phenylpropanoid biosynthetic process",451,317,246.09,4.3e-12,2.05116935483871e-11
"GO:0097549","chromatin organization involved in negat...",400,285,218.26,4.3e-12,2.05116935483871e-11
"GO:0048573","photoperiodism, flowering",301,222,164.24,4.3e-12,2.05116935483871e-11
"GO:0097237","cellular response to toxic substance",241,183,131.5,4.5e-12,2.13795180722892e-11
"GO:0009415","response to water",920,603,502,4.5e-12,2.13795180722892e-11
"GO:0009414","response to water deprivation",895,588,488.35,4.5e-12,2.13795180722892e-11
"GO:1990748","cellular detoxification",238,181,129.86,4.6e-12,2.18254010695187e-11
"GO:0140013","meiotic nuclear division",378,271,206.25,4.7e-12,2.22700934579439e-11
"GO:0098660","inorganic ion transmembrane transport",852,562,464.89,4.8e-12,2.27136e-11
"GO:0019216","regulation of lipid metabolic process",137,113,74.75,4.9e-12,2.31559254327563e-11
"GO:0031507","heterochromatin assembly",255,192,139.14,5.2e-12,2.45409574468085e-11
"GO:0006305","DNA alkylation",208,161,113.49,5.6e-12,2.63237086092715e-11
"GO:0006306","DNA methylation",208,161,113.49,5.6e-12,2.63237086092715e-11
"GO:0016128","phytosteroid metabolic process",249,188,135.87,5.6e-12,2.63237086092715e-11
"GO:0034284","response to monosaccharide",325,237,177.34,6e-12,2.81666666666667e-11
"GO:0030490","maturation of SSU-rRNA",84,75,45.83,6.2e-12,2.9067107001321e-11
"GO:0006637","acyl-CoA metabolic process",240,182,130.96,6.3e-12,2.94581027667984e-11
"GO:0035383","thioester metabolic process",240,182,130.96,6.3e-12,2.94581027667984e-11
"GO:0010467","gene expression",10305,5906,5622.89,6.4e-12,2.98470433639947e-11
"GO:0030243","cellulose metabolic process",366,263,199.71,6.4e-12,2.98470433639947e-11
"GO:0016054","organic acid catabolic process",711,476,387.96,7.3e-12,3.39996062992126e-11
"GO:0043455","regulation of secondary metabolic proces...",245,185,133.68,8.2e-12,3.81412844036697e-11
"GO:0006304","DNA modification",239,181,130.41,8.8e-12,4.08785340314136e-11
"GO:0033559","unsaturated fatty acid metabolic process",129,107,70.39,9e-12,4.17529411764706e-11
"GO:0098763","mitotic cell cycle phase",318,232,173.52,9.3e-12,4.30883812010444e-11
"GO:0046395","carboxylic acid catabolic process",689,462,375.95,1e-11,4.6271186440678e-11
"GO:0090697","post-embryonic plant organ morphogenesis",503,348,274.46,1.1e-11,5.0437984496124e-11
"GO:0044772","mitotic cell cycle phase transition",173,137,94.4,1.1e-11,5.0437984496124e-11
"GO:0007346","regulation of mitotic cell cycle",267,199,145.69,1.1e-11,5.0437984496124e-11
"GO:0044070","regulation of anion transport",176,139,96.03,1.1e-11,5.0437984496124e-11
"GO:0044770","cell cycle phase transition",176,139,96.03,1.1e-11,5.0437984496124e-11
"GO:0030422","production of siRNA involved in RNA inte...",179,141,97.67,1.1e-11,5.0437984496124e-11
"GO:0046283","anthocyanin-containing compound metaboli...",182,143,99.31,1.1e-11,5.0437984496124e-11
"GO:0009813","flavonoid biosynthetic process",460,321,251,1.3e-11,5.95316129032258e-11
"GO:0043248","proteasome assembly",252,189,137.5,1.4e-11,6.3945945945946e-11
"GO:0009850","auxin metabolic process",269,200,146.78,1.4e-11,6.3945945945946e-11
"GO:0006333","chromatin assembly or disassembly",472,328,257.55,1.8e-11,8.19e-11
"GO:0006260","DNA replication",540,370,294.65,1.8e-11,8.19e-11
"GO:0000279","M phase",584,397,318.66,1.8e-11,8.19e-11
"GO:2000113","negative regulation of cellular macromol...",927,604,505.81,2e-11,9.06513409961686e-11
"GO:0009642","response to light intensity",445,311,242.81,2e-11,9.06513409961686e-11
"GO:0022412","cellular process involved in reproductio...",351,252,191.52,2e-11,9.06513409961686e-11
"GO:0044238","primary metabolic process",25757,14296,14054.24,2.1e-11,9.49414012738853e-11
"GO:1903959","regulation of anion transmembrane transp...",140,114,76.39,2.1e-11,9.49414012738853e-11
"GO:0009892","negative regulation of metabolic process",2216,1358,1209.15,2.2e-11,9.93358778625954e-11
"GO:0044848","biological phase",794,524,433.24,2.3e-11,1.0371918678526e-10
"GO:0010218","response to far red light",195,151,106.4,2.4e-11,1.07954372623574e-10
"GO:0051788","response to misfolded protein",256,191,139.69,2.4e-11,1.07954372623574e-10
"GO:0007062","sister chromatid cohesion",244,183,133.14,2.9e-11,1.30279746835443e-10
"GO:0019953","sexual reproduction",592,401,323.02,3e-11,1.34601769911504e-10
"GO:0048439","flower morphogenesis",116,97,63.3,3.3e-11,1.47688524590164e-10
"GO:0009611","response to wounding",777,513,423.97,3.3e-11,1.47688524590164e-10
"GO:0009963","positive regulation of flavonoid biosynt...",173,136,94.4,3.4e-11,1.51781132075472e-10
"GO:0042402","cellular biogenic amine catabolic proces...",197,152,107.49,3.4e-11,1.51781132075472e-10
"GO:0006725","cellular aromatic compound metabolic pro...",14631,8275,7983.36,3.6e-11,1.60507537688442e-10
"GO:1902679","negative regulation of RNA biosynthetic ...",854,559,465.98,3.7e-11,1.64552631578947e-10
"GO:1903507","negative regulation of nucleic acid-temp...",854,559,465.98,3.7e-11,1.64552631578947e-10
"GO:0051327","meiotic M phase",279,205,152.24,5e-11,2.22090112640801e-10
"GO:0009746","response to hexose",315,228,171.88,5.1e-11,2.2624875e-10
"GO:0022403","cell cycle phase",787,518,429.42,5.5e-11,2.43082191780822e-10
"GO:0098754","detoxification",579,392,315.93,5.5e-11,2.43082191780822e-10
"GO:0052546","cell wall pectin metabolic process",87,76,47.47,5.5e-11,2.43082191780822e-10
"GO:0006986","response to unfolded protein",309,224,168.6,5.9e-11,2.59790322580645e-10
"GO:0007169","transmembrane receptor protein tyrosine ...",150,120,81.85,5.9e-11,2.59790322580645e-10
"GO:1901069","guanosine-containing compound catabolic ...",131,107,71.48,5.9e-11,2.59790322580645e-10
"GO:0009723","response to ethylene",764,504,416.87,6e-11,2.63539603960396e-10
"GO:0009812","flavonoid metabolic process",527,360,287.56,6e-11,2.63539603960396e-10
"GO:0009408","response to heat",511,350,278.83,6.6e-11,2.8953522867738e-10
"GO:0006997","nucleus organization",140,113,76.39,7.4e-11,3.2422962962963e-10
"GO:0050790","regulation of catalytic activity",1359,856,741.53,8.4e-11,3.67590628853268e-10
"GO:0098762","meiotic cell cycle phase",280,205,152.78,8.7e-11,3.8025e-10
"GO:0045132","meiotic chromosome segregation",229,172,124.95,9.2e-11,4.01608856088561e-10
"GO:0009962","regulation of flavonoid biosynthetic pro...",197,151,107.49,9.5e-11,4.14195331695332e-10
"GO:0050657","nucleic acid transport",194,149,105.86,9.7e-11,4.20847188264059e-10
"GO:0050658","RNA transport",194,149,105.86,9.7e-11,4.20847188264059e-10
"GO:0030968","endoplasmic reticulum unfolded protein r...",299,217,163.15,9.7e-11,4.20847188264059e-10
"GO:0006865","amino acid transport",543,369,296.29,9.7e-11,4.20847188264059e-10
"GO:0006346","DNA methylation-dependent heterochromati...",161,127,87.85,9.8e-11,4.24666666666667e-10
"GO:0070585","protein localization to mitochondrion",167,131,91.12,1e-10,4.31751824817518e-10
"GO:0072655","establishment of protein localization to...",167,131,91.12,1e-10,4.31751824817518e-10
"GO:0051168","nuclear export",185,143,100.94,1e-10,4.31751824817518e-10
"GO:0006826","iron ion transport",271,199,147.87,1.1e-10,4.74349939246658e-10
"GO:0031047","gene silencing by RNA",393,276,214.44,1.2e-10,5.16844660194175e-10
"GO:0043476","pigment accumulation",199,152,108.58,1.3e-10,5.58559322033898e-10
"GO:0042398","cellular modified amino acid biosyntheti...",129,105,70.39,1.3e-10,5.58559322033898e-10
"GO:0009773","photosynthetic electron transport in pho...",62,57,33.83,1.4e-10,6.00072463768116e-10
"GO:0045892","negative regulation of transcription, DN...",827,540,451.25,1.4e-10,6.00072463768116e-10
"GO:0006626","protein targeting to mitochondrion",166,130,90.58,1.5e-10,6.42159227985525e-10
"GO:0009891","positive regulation of biosynthetic proc...",1472,920,803.19,1.8e-10,7.6966265060241e-10
"GO:0043478","pigment accumulation in response to UV l...",198,151,108.04,1.9e-10,8.07556886227545e-10
"GO:0043479","pigment accumulation in tissues in respo...",198,151,108.04,1.9e-10,8.07556886227545e-10
"GO:0043480","pigment accumulation in tissues",198,151,108.04,1.9e-10,8.07556886227545e-10
"GO:0043481","anthocyanin accumulation in tissues in r...",198,151,108.04,1.9e-10,8.07556886227545e-10
"GO:0016114","terpenoid biosynthetic process",470,323,256.45,1.9e-10,8.07556886227545e-10
"GO:0006403","RNA localization",215,162,117.31,2.1e-10,8.91495215311005e-10
"GO:0031050","dsRNA processing",212,160,115.68,2.2e-10,9.31718377088305e-10
"GO:0070918","production of small RNA involved in gene...",212,160,115.68,2.2e-10,9.31718377088305e-10
"GO:0051093","negative regulation of developmental pro...",282,205,153.87,2.5e-10,1.05499405469679e-09
"GO:0006406","mRNA export from nucleus",121,99,66.02,2.5e-10,1.05499405469679e-09
"GO:0071427","mRNA-containing ribonucleoprotein comple...",121,99,66.02,2.5e-10,1.05499405469679e-09
"GO:0031327","negative regulation of cellular biosynth...",1082,690,590.39,2.7e-10,1.13804038004751e-09
"GO:0046039","GTP metabolic process",146,116,79.66,2.8e-10,1.17739336492891e-09
"GO:0006576","cellular biogenic amine metabolic proces...",363,256,198.07,2.8e-10,1.17739336492891e-09
"GO:0051329","mitotic interphase",155,122,84.58,3e-10,1.25554245283019e-09
"GO:0006544","glycine metabolic process",94,80,51.29,3e-10,1.25554245283019e-09
"GO:0009071","serine family amino acid catabolic proce...",87,75,47.47,3e-10,1.25554245283019e-09
"GO:0051325","interphase",158,124,86.21,3e-10,1.25554245283019e-09
"GO:0061025","membrane fusion",442,305,241.18,3.1e-10,1.29434117647059e-09
"GO:0002252","immune effector process",561,378,306.11,3.1e-10,1.29434117647059e-09
"GO:0007033","vacuole organization",130,105,70.93,3.2e-10,1.3345240893067e-09
"GO:0010155","regulation of proton transport",104,87,56.75,3.3e-10,1.37139344262295e-09
"GO:1904062","regulation of cation transmembrane trans...",104,87,56.75,3.3e-10,1.37139344262295e-09
"GO:0034620","cellular response to unfolded protein",303,218,165.33,3.3e-10,1.37139344262295e-09
"GO:0009851","auxin biosynthetic process",202,153,110.22,3.4e-10,1.41129824561404e-09
"GO:0035194","post-transcriptional gene silencing by R...",311,223,169.7,3.5e-10,1.45110981308411e-09
"GO:0051236","establishment of RNA localization",198,150,108.04,5e-10,2.0705950991832e-09
"GO:0009987","cellular process",31284,17177,17070.03,5.1e-10,2.10954545454545e-09
"GO:0006650","glycerophospholipid metabolic process",424,293,231.35,5.3e-10,2.18972060535506e-09
"GO:0007034","vacuolar transport",271,197,147.87,5.5e-10,2.26970930232558e-09
"GO:0000086","G2/M transition of mitotic cell cycle",106,88,57.84,5.7e-10,2.34951219512195e-09
"GO:0000462","maturation of SSU-rRNA from tricistronic...",71,63,38.74,5.8e-10,2.38795823665893e-09
